year,country of asylum,country of origin,population type,begin year total,end year total
2015,ITA,SUD,REF,2530,2161
2015,ITA,SWA,REF,*,8
2015,ITA,SYR,REF,1144,1460
2015,ITA,TAN,REF,10,19
2015,ITA,THA,REF,,*
2015,ITA,TJK,REF,0,*
2015,ITA,TKM,REF,*,*
2015,ITA,TMP,REF,*,*
2015,ITA,TOG,REF,1535,1430
2015,ITA,TUN,REF,400,479
2015,ITA,TUR,REF,2281,2482
2015,ITA,UGA,REF,34,52
2015,ITA,UKR,REF,236,1870
2015,ITA,URU,REF,*,*
2015,ITA,USA,REF,0,
2015,ITA,UZB,REF,7,7
2015,ITA,VAR,REF,,1212
2015,ITA,VAR,REF,982,
2015,ITA,VEN,REF,17,33
2015,ITA,WSH,REF,*,*
2015,ITA,YEM,REF,45,58
2015,ITA,ZAM,REF,,29
2015,ITA,ZIM,REF,27,
2015,JAM,CUB,REF,0,0
2015,JAM,HAI,REF,18,8
2015,JAM,SLE,REF,*,*
2015,JAM,SYR,REF,*,*
2015,JOR,AFG,REF,8,8
2015,JOR,ALG,REF,*,*
2015,JOR,ARE,REF,44,56
2015,JOR,BSN,REF,9,9
2015,JOR,CAR,REF,,*
2015,JOR,CHD,REF,*,*
2015,JOR,CMR,REF,,*
2015,JOR,COB,REF,*,*
2015,JOR,DJB,REF,0,0
2015,JOR,ERT,REF,12,20
2015,JOR,ETH,REF,*,*
2015,JOR,INS,REF,*,*
2015,JOR,IRN,REF,*,6
2015,JOR,IRQ,REF,29263,33256
2015,JOR,KUW,REF,0,0
2015,JOR,LEB,REF,*,*
2015,JOR,LKA,REF,*,5
2015,JOR,MOR,REF,*,*
2015,JOR,NIG,REF,,*
2015,JOR,OMN,REF,*,*
2015,JOR,PAK,REF,*,*
2015,JOR,PHI,REF,*,*
2015,JOR,RUS,REF,18,25
2015,JOR,SOM,REF,598,601
2015,JOR,SSD,REF,6,6
2015,JOR,STA,REF,12,12
2015,JOR,SUD,REF,1013,1815
2015,JOR,SYR,REF,623112,628223
2015,JOR,TUN,REF,5,6
2015,JOR,TUR,REF,0,0
2015,JOR,UGA,REF,*,*
2015,JOR,UKR,REF,*,*
2015,JOR,YEM,REF,16,47
2015,JPN,AFG,REF,34,40
2015,JPN,BDI,REF,7,7
2015,JPN,BGD,REF,15,22
2015,JPN,CHI,REF,79,78
2015,JPN,CMR,REF,31,15
2015,JPN,COD,REF,*,*
2015,JPN,ETH,REF,14,17
2015,JPN,IRN,REF,23,24
2015,JPN,IRQ,REF,*,*
2015,JPN,LKA,REF,43,51
2015,JPN,MYA,REF,1889,1826
2015,JPN,PAK,REF,18,24
2015,JPN,SOM,REF,*,*
2015,JPN,SRV,REF,68,19
2015,JPN,STA,REF,8,8
2015,JPN,SUD,REF,14,15
2015,JPN,SYR,REF,41,59
2015,JPN,TUR,REF,19,29
2015,JPN,VAR,REF,249,230
2015,KAZ,AFG,REF,578,644
2015,KAZ,ARE,REF,*,*
2015,KAZ,CHI,REF,9,8
2015,KAZ,ETH,REF,*,*
2015,KAZ,GAZ,REF,*,*
2015,KAZ,IRQ,REF,,0
2015,KAZ,SOM,REF,*,0
2015,KAZ,SYR,REF,14,23
2015,KAZ,TKM,REF,,*
2015,KAZ,UKR,REF,*,*
2015,KAZ,UZB,REF,27,26
2015,KAZ,YEM,REF,,*
2015,KEN,AFG,REF,*,*
2015,KEN,ARE,REF,5,6
2015,KEN,BDI,REF,657,848
2015,KEN,CAR,REF,0,0
2015,KEN,CMR,REF,*,*
2015,KEN,COB,REF,13,24
2015,KEN,COD,REF,9324,12046
2015,KEN,DJB,REF,*,*
2015,KEN,ERT,REF,1333,1229
2015,KEN,ETH,REF,21250,21229
2015,KEN,GAZ,REF,*,*
2015,KEN,GHA,REF,0,0
2015,KEN,ICO,REF,*,*
2015,KEN,IRN,REF,7,8
2015,KEN,IRQ,REF,0,*
2015,KEN,LBR,REF,0,0
2015,KEN,LKA,REF,14,14
2015,KEN,MOZ,REF,5,*
2015,KEN,NIG,REF,*,*
2015,KEN,PAK,REF,6,6
2015,KEN,RSA,REF,0,0
2015,KEN,RWA,REF,825,813
2015,KEN,SOM,REF,424691,417920
2015,KEN,SSD,REF,89226,95671
2015,KEN,SUD,REF,3381,3419
2015,KEN,SYR,REF,,9
2015,KEN,TAN,REF,8,8
2015,KEN,UGA,REF,591,637
2015,KEN,YEM,REF,,5
2015,KEN,ZIM,REF,*,*
2015,KGZ,AFG,REF,386,258
2015,KGZ,IRN,REF,*,*
2015,KGZ,KRN,REF,,0
2015,KGZ,MOR,REF,,*
2015,KGZ,SYR,REF,56,55
2015,KGZ,TKM,REF,,*
2015,KGZ,UKR,REF,,10
2015,KGZ,UZB,REF,37,26
2015,KGZ,UZB,REF-like,,0
2015,KOR,AFG,REF,16,32
2015,KOR,ALG,REF,5,5
2015,KOR,ANG,REF,*,*
2015,KOR,ARE,REF,5,10
2015,KOR,ARM,REF,*,*
2015,KOR,BDI,REF,*,*
2015,KOR,BGD,REF,73,83
2015,KOR,CAM,REF,,*
2015,KOR,CHD,REF,*,*
2015,KOR,CHI,REF,27,35
2015,KOR,CMR,REF,13,15
2015,KOR,COB,REF,*,*
2015,KOR,COD,REF,48,49
2015,KOR,ERT,REF,*,*
2015,KOR,ETH,REF,78,89
2015,KOR,GAM,REF,,*
2015,KOR,GAZ,REF,*,*
2015,KOR,GHA,REF,5,5
2015,KOR,ICO,REF,27,27
2015,KOR,IRN,REF,27,35
2015,KOR,IRQ,REF,7,17
2015,KOR,KEN,REF,5,5
2015,KOR,KGZ,REF,*,*
2015,KOR,LBR,REF,7,7
2015,KOR,LBY,REF,*,*
2015,KOR,LKA,REF,8,8
2015,KOR,MLI,REF,5,6
2015,KOR,MOR,REF,*,*
2015,KOR,MYA,REF,180,213
2015,KOR,NEP,REF,5,5
2015,KOR,NGR,REF,*,*
2015,KOR,NIG,REF,8,8
2015,KOR,PAK,REF,43,69
2015,KOR,RSA,REF,*,*
2015,KOR,RUS,REF,10,10
2015,KOR,RWA,REF,*,*
2015,KOR,SOM,REF,*,*
2015,KOR,SUD,REF,8,9
2015,KOR,SYR,REF,503,646
2015,KOR,THA,REF,,*
2015,KOR,UGA,REF,23,24
2015,KOR,UKR,REF,,*
2015,KOR,UZB,REF,8,8
2015,KOR,YEM,REF,5,5
2015,KOS,BSN,REF,*,*
2015,KOS,GAZ,REF,,*
2015,KOS,HRV,REF,36,34
2015,KOS,IRQ,REF,0,0
2015,KOS,SYR,REF,*,0
2015,KUW,ARE,REF,5,*
2015,KUW,ERT,REF,5,0
2015,KUW,GAZ,REF,7,6
2015,KUW,IRN,REF,17,9
2015,KUW,IRQ,REF,438,391
2015,KUW,JOR,REF,*,*
2015,KUW,KRN,REF,*,*
2015,KUW,LEB,REF,5,5
2015,KUW,LKA,REF,*,*
2015,KUW,MOR,REF,*,*
2015,KUW,SOM,REF,94,286
2015,KUW,SYR,REF,15,14
2015,KUW,VAR,REF,20,20
2015,KUW,YEM,REF,,0
2015,LBR,ALG,REF,*,*
2015,LBR,BKF,REF-like,*,0
2015,LBR,CAM,REF,*,*
2015,LBR,COD,REF,14,10
2015,LBR,ERT,REF,*,0
2015,LBR,ETH,REF,*,*
2015,LBR,GAM,REF,*,*
2015,LBR,GAZ,REF,*,*
2015,LBR,GHA,REF-like,*,0
2015,LBR,GUI,REF,25,24
2015,LBR,ICO,REF,38109,36041
2015,LBR,IRQ,REF,*,*
2015,LBR,MAU,REF,*,*
2015,LBR,MLI,REF,19,19
2015,LBR,NIG,REF-like,*,0
2015,LBR,PAK,REF,*,*
2015,LBR,RWA,REF,*,*
2015,LBR,SLE,REF,375,380
2015,LBR,SOM,REF,*,*
2015,LBR,SUD,REF,14,5
2015,LBR,SYR,REF,6,6
2015,LBR,TOG,REF,9,5
2015,LBR,TOG,REF-like,*,0
2015,LBR,UGA,REF,*,*
2015,LBY,ALG,REF,*,*
2015,LBY,ARE,REF,*,*
2015,LBY,CHD,REF,20,20
2015,LBY,CMR,REF,*,*
2015,LBY,COD,REF,17,14
2015,LBY,ERT,REF,485,443
2015,LBY,ETH,REF,23,23
2015,LBY,GAZ,REF,5391,5380
2015,LBY,ICO,REF,*,*
2015,LBY,IRQ,REF,2520,2507
2015,LBY,LBR,REF,23,23
2015,LBY,RWA,REF,0,0
2015,LBY,SOM,REF,164,164
2015,LBY,SUD,REF,658,624
2015,LBY,SYR,REF,18653,97
2015,LBY,TOG,REF,*,*
2015,LCA,LKA,REF,*,*
2015,LCA,SYR,REF,*,0
2015,LEB,AFG,REF-like,,0
2015,LEB,AFG,REF,19,20
2015,LEB,ALG,REF-like,,0
2015,LEB,ARE,REF-like,,0
2015,LEB,ARE,REF,26,45
2015,LEB,ARM,REF-like,,0
2015,LEB,BAH,REF,9,19
2015,LEB,BGD,REF-like,,0
2015,LEB,CAN,REF-like,,0
2015,LEB,COD,REF,*,5
2015,LEB,ERT,REF,10,20
2015,LEB,ETH,REF,5,13
2015,LEB,ETH,REF-like,,0
2015,LEB,GAZ,REF-like,,0
2015,LEB,GAZ,REF,9,7
2015,LEB,GHA,REF,*,*
2015,LEB,IRN,REF,12,20
2015,LEB,IRN,REF-like,,0
2015,LEB,IRQ,REF,5986,7234
2015,LEB,IRQ,REF-like,,0
2015,LEB,JOR,REF-like,,0
2015,LEB,JOR,REF,17,22
2015,LEB,KEN,REF,*,*
2015,LEB,KUW,REF,*,*
2015,LEB,LBY,REF,6,6
2015,LEB,LBY,REF-like,,0
2015,LEB,LKA,REF-like,,0
2015,LEB,MAD,REF-like,,0
2015,LEB,MLI,REF-like,,0
2015,LEB,MOR,REF-like,,0
2015,LEB,MOR,REF,0,0
2015,LEB,NIG,REF,*,0
2015,LEB,OMN,REF,*,*
2015,LEB,PAK,REF,*,*
2015,LEB,PHI,REF-like,,0
2015,LEB,ROM,REF-like,,0
2015,LEB,RUS,REF-like,,0
2015,LEB,SAU,REF-like,,0
2015,LEB,SAU,REF,*,*
2015,LEB,SOM,REF,31,23
2015,LEB,SOM,REF-like,,0
2015,LEB,SSD,REF,24,49
2015,LEB,STA,REF,,0
2015,LEB,SUD,REF-like,,0
2015,LEB,SUD,REF,357,646
2015,LEB,SWE,REF,0,0
2015,LEB,SWE,REF-like,,0
2015,LEB,SYR,REF,1147494,1062690
2015,LEB,SYR,REF-like,,0
2015,LEB,TUN,REF-like,,0
2015,LEB,TUN,REF,9,11
2015,LEB,TUR,REF-like,,0
2015,LEB,TUR,REF,10,7
2015,LEB,UKR,REF-like,,0
2015,LEB,USA,REF-like,,0
2015,LEB,UZB,REF-like,,0
2015,LEB,YEM,REF,*,7
2015,LEB,YEM,REF-like,,0
2015,LES,ALG,REF,7,*
2015,LES,COD,REF,24,20
2015,LES,ERT,REF,*,0
2015,LES,ETH,REF,*,*
2015,LES,RWA,REF,0,0
2015,LES,TUN,REF,0,0
2015,LES,UGA,REF,*,*
2015,LES,ZIM,REF,7,6
2015,LIE,ALG,REF,,*
2015,LIE,ARM,REF,8,8
2015,LIE,BSN,REF,,*
2015,LIE,CHI,REF,6,11
2015,LIE,ERT,REF,14,18
2015,LIE,ETH,REF,*,*
2015,LIE,IRN,REF,*,*
2015,LIE,IRQ,REF,*,*
2015,LIE,SOM,REF,28,45
2015,LIE,SRB,REF,36,36
2015,LIE,SYR,REF,5,23
2015,LKA,AFG,REF,34,124
2015,LKA,ERT,REF,*,0
2015,LKA,GAZ,REF,15,15
2015,LKA,IRN,REF,*,6
2015,LKA,IRQ,REF,,0
2015,LKA,MDV,REF,*,*
2015,LKA,MYA,REF,77,0
2015,LKA,PAK,REF,372,631
2015,LKA,SOM,REF,*,*
2015,LKA,SUD,REF,,0
2015,LKA,SYR,REF,*,*
2015,LKA,TUN,REF,*,*
2015,LKA,YEM,REF,,*
2015,LTU,AFG,REF,186,199
2015,LTU,ARE,REF,*,*
2015,LTU,ARM,REF,*,*
2015,LTU,AZE,REF,*,*
2015,LTU,BLR,REF,31,33
2015,LTU,CMR,REF,5,5
2015,LTU,COD,REF,*,*
2015,LTU,CUB,REF,*,*
2015,LTU,ERT,REF,10,11
2015,LTU,ETH,REF,*,*
2015,LTU,GEO,REF,*,*
2015,LTU,ICO,REF,*,*
2015,LTU,IRN,REF,6,6
2015,LTU,IRQ,REF,18,38
2015,LTU,ISR,REF,*,*
2015,LTU,KAZ,REF,*,*
2015,LTU,LKA,REF,7,9
2015,LTU,NIG,REF,*,*
2015,LTU,PAK,REF,*,5
2015,LTU,RUS,REF,610,624
2015,LTU,SOM,REF,22,22
2015,LTU,SRV,REF,*,*
2015,LTU,STA,REF,8,9
2015,LTU,SYR,REF,20,23
2015,LTU,TJK,REF,*,5
2015,LTU,TOG,REF,*,*
2015,LTU,UKR,REF,34,60
2015,LTU,UZB,REF,15,15
2015,LTU,YEM,REF,*,*
2015,LTU,ZIM,REF,*,*
2015,LUX,AFG,REF,35,37
2015,LUX,ALB,REF,58,75
2015,LUX,ALG,REF,*,
2015,LUX,ANG,REF,13,15
2015,LUX,ARE,REF,*,*
2015,LUX,ARM,REF,*,*
2015,LUX,AZE,REF,14,14
2015,LUX,BDI,REF,*,*
2015,LUX,BGD,REF,*,*
2015,LUX,BHU,REF,*,6
2015,LUX,BKF,REF,*,*
2015,LUX,BLR,REF,6,7
2015,LUX,BSN,REF,7,7
2015,LUX,CAR,REF,*,*
2015,LUX,CHD,REF,*,*
2015,LUX,CHI,REF,*,*
2015,LUX,CMR,REF,5,9
2015,LUX,COB,REF,6,5
2015,LUX,COD,REF,27,32
2015,LUX,COI,REF,,
2015,LUX,COL,REF,,
2015,LUX,COS,REF,*,*
2015,LUX,CVI,REF,0,
2015,LUX,EGU,REF,,
2015,LUX,ERT,REF,22,51
2015,LUX,ETH,REF,32,38
2015,LUX,GAB,REF,,
2015,LUX,GAM,REF,*,*
2015,LUX,GAZ,REF,,
2015,LUX,GEO,REF,,0
2015,LUX,GHA,REF,,*
2015,LUX,GRE,REF,,0
2015,LUX,GUI,REF,15,15
2015,LUX,HRV,REF,0,
2015,LUX,ICO,REF,7,6
2015,LUX,IRN,REF,142,136
2015,LUX,IRQ,REF,204,214
2015,LUX,ISR,REF,,
2015,LUX,KAZ,REF,*,*
2015,LUX,KGZ,REF,0,
2015,LUX,KRN,REF,6,6
2015,LUX,LBR,REF,,
2015,LUX,LBY,REF,*,5
2015,LUX,LEB,REF,*,*
2015,LUX,LKA,REF,*,*
2015,LUX,LTU,REF,,
2015,LUX,MAU,REF,*,*
2015,LUX,MCD,REF,*,*
2015,LUX,MDA,REF,*,*
2015,LUX,MEX,REF,,0
2015,LUX,MLI,REF,0,*
2015,LUX,MNE,REF,14,14
2015,LUX,MNG,REF,*,
2015,LUX,MOR,REF,*,*
2015,LUX,NEP,REF,,*
2015,LUX,NIG,REF,5,6
2015,LUX,PAK,REF,*,*
2015,LUX,PER,REF,*,*
2015,LUX,RUS,REF,34,34
2015,LUX,RWA,REF,20,20
2015,LUX,SEN,REF,,*
2015,LUX,SLE,REF,*,*
2015,LUX,SOM,REF,33,38
2015,LUX,SRB,REF,270,270
2015,LUX,SRV,REF,*,*
2015,LUX,SSD,REF,,
2015,LUX,STA,REF,0,16
2015,LUX,SYR,REF,59,177
2015,LUX,TAN,REF,*,*
2015,LUX,TJK,REF,*,*
2015,LUX,TKM,REF,*,7
2015,LUX,TOG,REF,*,*
2015,LUX,TUN,REF,*,
2015,LUX,TUR,REF,7,10
2015,LUX,UKR,REF,5,6
2015,LUX,URU,REF,*,*
2015,LUX,USA,REF,,
2015,LUX,UZB,REF,*,*
2015,LUX,VAR,REF,*,*
2015,LVA,AFG,REF,28,36
2015,LVA,ARE,REF,5,5
2015,LVA,AZE,REF,5,5
2015,LVA,BLR,REF,7,7
2015,LVA,COD,REF,*,*
2015,LVA,COL,REF,*,*
2015,LVA,CUB,REF,*,*
2015,LVA,ERT,REF,*,*
2015,LVA,GAZ,REF,5,5
2015,LVA,GHA,REF,*,*
2015,LVA,ICO,REF,*,*
2015,LVA,IRN,REF,19,19
2015,LVA,IRQ,REF,5,6
2015,LVA,KEN,REF,*,*
2015,LVA,KGZ,REF,5,7
2015,LVA,LKA,REF,*,*
2015,LVA,MAU,REF,,0
2015,LVA,NIG,REF,*,*
2015,LVA,PAK,REF,*,*
2015,LVA,RUS,REF,14,14
2015,LVA,SOM,REF,7,7
2015,LVA,SUD,REF,*,*
2015,LVA,SYR,REF,52,65
2015,LVA,TUR,REF,*,*
2015,LVA,UKR,REF,*,*
2015,LVA,UZB,REF,11,12
2015,MAC,VAR,REF,,
2015,MAD,AFG,REF,*,*
2015,MAD,CAR,REF,,*
2015,MAD,COD,REF,*,*
2015,MAD,ETH,REF,,0
2015,MAD,GAZ,REF,*,0
2015,MAD,PAK,REF,6,6
2015,MAD,RWA,REF,0,0
2015,MAD,SOM,REF,,*
2015,MAD,TAN,REF,,0
2015,MAU,ANG,REF,,*
2015,MAU,BKF,REF,*,*
2015,MAU,CAR,REF,217,410
2015,MAU,CHD,REF,*,*
2015,MAU,CMR,REF,*,5
2015,MAU,COB,REF,9,9
2015,MAU,COD,REF,56,58
2015,MAU,ETH,REF,6,6
2015,MAU,GAM,REF,*,*
2015,MAU,GAZ,REF,11,28
2015,MAU,GUI,REF,5,7
2015,MAU,ICO,REF,268,267
2015,MAU,IRQ,REF,28,31
2015,MAU,LBR,REF,*,*
2015,MAU,MLI,REF,48912,50233
2015,MAU,NIG,REF,*,13
2015,MAU,RWA,REF,*,*
2015,MAU,SEN,REF,27,48
2015,MAU,SLE,REF,,*
2015,MAU,SOM,REF,*,5
2015,MAU,SUD,REF,8,7
2015,MAU,SYR,REF,41,215
2015,MAU,TOG,REF,30,31
2015,MAU,TUN,REF,0,0
2015,MAU,UKR,REF,,*
2015,MAU,WSH,REF-like,26000,26000
2015,MAU,WSH,REF,*,7
2015,MCD,AFG,REF,*,*
2015,MCD,BSN,REF-like,6,6
2015,MCD,GAZ,REF,*,*
2015,MCD,IRQ,REF,,*
2015,MCD,SRB,REF-like,263,165
2015,MCD,SRB,REF,600,513
2015,MCD,SYR,REF,11,13
2015,MCD,UKR,REF,*,*
2015,MCO,VAR,REF,33,32
2015,MDA,AFG,REF,18,17
2015,MDA,ANG,REF,*,*
2015,MDA,ARE,REF,*,*
2015,MDA,ARM,REF,24,20
2015,MDA,AZE,REF,9,6
2015,MDA,BLR,REF,*,*
2015,MDA,COD,REF,*,0
2015,MDA,CUB,REF,*,*
2015,MDA,ERT,REF,*,0
2015,MDA,GAZ,REF,5,5
2015,MDA,GEO,REF,*,*
2015,MDA,IND,REF,*,*
2015,MDA,IRN,REF,*,*
2015,MDA,IRQ,REF,9,23
2015,MDA,JOR,REF,,*
2015,MDA,KAZ,REF,*,*
2015,MDA,KGZ,REF,*,*
2015,MDA,LBR,REF,*,*
2015,MDA,LBY,REF,,*
2015,MDA,MLI,REF,,*
2015,MDA,NEP,REF,*,*
2015,MDA,NIG,REF,*,*
2015,MDA,PAK,REF,*,*
2015,MDA,RUS,REF,8,8
2015,MDA,SOM,REF,0,0
2015,MDA,SUD,REF,8,8
2015,MDA,SYR,REF,186,206
2015,MDA,TAN,REF,*,*
2015,MDA,TJK,REF,*,*
2015,MDA,TKM,REF,*,*
2015,MDA,TUR,REF,*,*
2015,MDA,UKR,REF,17,102
2015,MDA,UZB,REF,9,9
2015,MDA,YEM,REF,*,*
2015,MDA,ZIM,REF,*,*
2015,MEX,AFG,REF,*,*
2015,MEX,ALB,REF,*,*
2015,MEX,ALG,REF,*,*
2015,MEX,ANG,REF,*,*
2015,MEX,ARE,REF,*,*
2015,MEX,BDI,REF,*,*
2015,MEX,BGD,REF,*,*
2015,MEX,BOL,REF,*,*
2015,MEX,BRA,REF,*,*
2015,MEX,BZE,REF,*,*
2015,MEX,CHI,REF,5,5
2015,MEX,CHL,REF,*,*
2015,MEX,CMR,REF,13,15
2015,MEX,COB,REF,17,17
2015,MEX,COD,REF,63,69
2015,MEX,COL,REF,255,264
2015,MEX,CUB,REF,43,44
2015,MEX,DOM,REF,8,8
2015,MEX,ECU,REF,*,*
2015,MEX,ERT,REF,7,7
2015,MEX,ETH,REF,7,7
2015,MEX,GAZ,REF,*,*
2015,MEX,GHA,REF,*,5
2015,MEX,GUA,REF,324,358
2015,MEX,GUI,REF,*,*
2015,MEX,HAI,REF,175,175
2015,MEX,HON,REF,288,727
2015,MEX,ICO,REF,*,*
2015,MEX,IND,REF,9,10
2015,MEX,INS,REF,*,*
2015,MEX,IRN,REF,25,27
2015,MEX,IRQ,REF,31,34
2015,MEX,JAM,REF,*,*
2015,MEX,JOR,REF,*,*
2015,MEX,LBY,REF,*,*
2015,MEX,LEB,REF,*,*
2015,MEX,LKA,REF,19,19
2015,MEX,MCD,REF,*,*
2015,MEX,MOR,REF,*,*
2015,MEX,NIC,REF,14,17
2015,MEX,NIG,REF,18,22
2015,MEX,PAK,REF,*,5
2015,MEX,PAN,REF,,*
2015,MEX,PER,REF,10,10
2015,MEX,ROM,REF,7,7
2015,MEX,RSA,REF,*,*
2015,MEX,RUS,REF,6,11
2015,MEX,RWA,REF,*,*
2015,MEX,SAL,REF,418,946
2015,MEX,SLE,REF,*,*
2015,MEX,SOM,REF,,*
2015,MEX,SRB,REF,*,*
2015,MEX,SYR,REF,13,18
2015,MEX,TUR,REF,,5
2015,MEX,UKR,REF,,5
2015,MEX,USA,REF,,*
2015,MEX,VEN,REF,10,37
2015,MLI,BDI,REF,25,14
2015,MLI,CAR,REF,874,979
2015,MLI,CHD,REF,*,*
2015,MLI,COB,REF,29,25
2015,MLI,COD,REF,213,242
2015,MLI,ERT,REF,,7
2015,MLI,GAM,REF,,*
2015,MLI,GUI,REF,*,0
2015,MLI,ICO,REF,1088,975
2015,MLI,LBR,REF,0,0
2015,MLI,LKA,REF,*,*
2015,MLI,MAU,REF,12898,13539
2015,MLI,PAK,REF,5,21
2015,MLI,RWA,REF,33,10
2015,MLI,SLE,REF,,*
2015,MLI,SYR,REF,16,82
2015,MLI,TOG,REF,7,14
2015,MLI,TUN,REF,*,*
2015,MLS,AFG,REF,184,173
2015,MLS,ALG,REF,*,*
2015,MLS,ARE,REF,*,*
2015,MLS,BDI,REF,*,*
2015,MLS,BGD,REF,13,15
2015,MLS,BGD,REF-like,*,*
2015,MLS,BHU,REF,*,*
2015,MLS,CAM,REF-like,9,*
2015,MLS,CAM,REF,43,52
2015,MLS,CAR,REF,,*
2015,MLS,CHD,REF,0,0
2015,MLS,CHI,REF,51,40
2015,MLS,CMR,REF,*,*
2015,MLS,COB,REF,0,0
2015,MLS,COD,REF,10,9
2015,MLS,ERT,REF,5,5
2015,MLS,ETH,REF,*,*
2015,MLS,FIJ,REF,*,*
2015,MLS,GAZ,REF,287,307
2015,MLS,GUI,REF,*,*
2015,MLS,ICO,REF,*,*
2015,MLS,INS,REF-like,265,114
2015,MLS,INS,REF,493,668
2015,MLS,IRN,REF,260,247
2015,MLS,IRQ,REF,563,591
2015,MLS,JOR,REF,*,*
2015,MLS,KEN,REF-like,,*
2015,MLS,KEN,REF,0,0
2015,MLS,KUW,REF,*,*
2015,MLS,LAO,REF-like,0,0
2015,MLS,LBR,REF,8,10
2015,MLS,LBY,REF,,*
2015,MLS,LEB,REF,*,5
2015,MLS,LKA,REF-like,0,0
2015,MLS,LKA,REF,1587,1545
2015,MLS,MLI,REF,*,*
2015,MLS,MYA,REF-like,9,6
2015,MLS,MYA,REF,93857,88631
2015,MLS,NEP,REF,*,5
2015,MLS,NEP,REF-like,*,*
2015,MLS,NIG,REF,*,*
2015,MLS,OMN,REF,,*
2015,MLS,PAK,REF,235,231
2015,MLS,PAK,REF-like,0,6
2015,MLS,PHI,REF,*,5
2015,MLS,PHI,REF-like,*,*
2015,MLS,RUS,REF-like,0,0
2015,MLS,RUS,REF,*,*
2015,MLS,RWA,REF,*,*
2015,MLS,SAU,REF,,*
2015,MLS,SLE,REF,*,*
2015,MLS,SOM,REF,850,835
2015,MLS,SRV,REF-like,*,*
2015,MLS,SRV,REF,7,*
2015,MLS,SSD,REF,,5
2015,MLS,SUD,REF,80,54
2015,MLS,SYR,REF,447,473
2015,MLS,THA,REF,9,16
2015,MLS,THA,REF-like,*,*
2015,MLS,TIB,REF,*,*
2015,MLS,TMP,REF,*,*
2015,MLS,UAE,REF,*,*
2015,MLS,UGA,REF-like,*,0
2015,MLS,WSH,REF,0,0
2015,MLS,YEM,REF,45,55
2015,MLS,ZIM,REF,*,*
2015,MLW,ANG,REF,,*
2015,MLW,BDI,REF,1335,1479
2015,MLW,BRA,REF,,*
2015,MLW,COD,REF,2511,5361
2015,MLW,ETH,REF,*,*
2015,MLW,RWA,REF,1980,2116
2015,MLW,SOM,REF,45,57
2015,MLW,SUD,REF,*,0
2015,MLW,ZIM,REF,0,0
2015,MNE,BLR,REF,*,*
2015,MNE,BSN,REF,608,113
2015,MNE,HRV,REF,214,36
2015,MNE,IRN,REF,*,0
2015,MNE,IRQ,REF,*,0
2015,MNE,MOR,REF,*,*
2015,MNE,NIG,REF,*,*
2015,MNE,SRB,REF,5633,1613
2015,MNE,SYR,REF,0,*
2015,MNE,UKR,REF,,*
2015,MNE,YEM,REF,*,*
2015,MNG,AFG,REF,*,*
2015,MNG,CHI,REF,*,6
2015,MNG,CUB,REF,,0
2015,MNG,SYR,REF,*,0
2015,MOR,AFG,REF,*,*
2015,MOR,ALG,REF,*,*
2015,MOR,ANG,REF,,*
2015,MOR,BDI,REF,,*
2015,MOR,BKF,REF,,*
2015,MOR,CAR,REF,5,71
2015,MOR,CHD,REF,*,*
2015,MOR,CHI,REF,*,*
2015,MOR,CMR,REF,15,55
2015,MOR,COB,REF,6,11
2015,MOR,COD,REF,123,143
2015,MOR,ERT,REF,0,*
2015,MOR,GAM,REF,*,0
2015,MOR,GAZ,REF,30,41
2015,MOR,GHA,REF,0,0
2015,MOR,GUI,REF,6,16
2015,MOR,ICO,REF,254,276
2015,MOR,IRN,REF,0,0
2015,MOR,IRQ,REF,96,132
2015,MOR,LBR,REF,*,*
2015,MOR,LBY,REF,,8
2015,MOR,LKA,REF,0,0
2015,MOR,MLI,REF,*,7
2015,MOR,NGR,REF,*,*
2015,MOR,NIG,REF,9,8
2015,MOR,PAK,REF,0,0
2015,MOR,RWA,REF,0,0
2015,MOR,SEN,REF,9,36
2015,MOR,SLE,REF,*,*
2015,MOR,SOM,REF,0,0
2015,MOR,SUD,REF,*,*
2015,MOR,SYR,REF,647,2619
2015,MOR,TOG,REF,*,*
2015,MOR,TUN,REF,*,*
2015,MOR,UGA,REF,0,0
2015,MOR,YEM,REF,,461
2015,MOZ,AFG,REF,*,*
2015,MOZ,ANG,REF,*,*
2015,MOZ,BDI,REF,971,1119
2015,MOZ,COB,REF,12,12
2015,MOZ,COD,REF,2651,3415
2015,MOZ,CUB,REF,*,*
2015,MOZ,ETH,REF,*,*
2015,MOZ,LBR,REF,*,*
2015,MOZ,MAD,REF,0,0
2015,MOZ,RWA,REF,796,849
2015,MOZ,SLE,REF,*,*
2015,MOZ,SOM,REF,89,208
2015,MOZ,SUD,REF,5,6
2015,MOZ,UGA,REF,*,*
2015,MTA,ARE,REF,30,43
2015,MTA,BGD,REF,6,8
2015,MTA,BLR,REF,9,9
2015,MTA,CHD,REF,*,*
2015,MTA,CHI,REF,12,12
2015,MTA,CMR,REF,9,9
2015,MTA,COD,REF,*,*
2015,MTA,CZE,REF,,*
2015,MTA,ERT,REF,950,915
2015,MTA,ETH,REF,112,127
2015,MTA,GAM,REF,*,12
2015,MTA,GAZ,REF,43,49
2015,MTA,GEO,REF,*,*
2015,MTA,GHA,REF,*,*
2015,MTA,GNB,REF,*,*
2015,MTA,GUI,REF,*,*
